track_id,track_name,artist_name,danceability,energy,valence,speechiness,acousticness,instrumentalness,liveness,tempo,loudness
5cF0dROlMOK5uNZtivgu50,Attention,Charlie Puth,0.7671893848009652,0.5851769911504424,0.8043453532021386,0.061851211072664364,0.11009339645562424,2.731535756154748e-05,0.14285714285714288,0.24884717317625987,0.809093683246872
7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,0.7346200241254524,0.48672566371681414,0.6496416789898761,0.017733564013840825,0.41817684036145236,0.0,0.1101634683724236,0.2129230288259995,0.7472688434543788
1GEBsLDvJGw7kviySRI6GX,You Belong With Me,Taylor Swift,0.6610373944511461,0.7311946902654867,0.39256057331361627,0.02660034602076125,0.17979096245399193,1.8640093786635404e-05,0.1101634683724236,0.46129415024761794,0.8184925236496794
3RKjTYlQrtLXCq5ncswBPp,"Hey, Mickey!",Baby Tate,0.9324487334137517,0.4679203539823008,0.7224434080309408,0.07158304498269898,0.5848449329662447,0.0,0.18976545842217485,0.4969056635948303,0.35953616112297826
2g1KggY9PKvsoEAOaiz4xx,Daisy,Ashnikko,0.8383594692400482,0.6404867256637168,0.7781822318280059,0.2322664359861592,0.23736721262655652,0.0,0.48116560056858565,0.40381267718717356,0.7140677448886175
017PF4Q3l4DBUiWoXk4OWT,Break My Heart,Dua Lipa,0.712907117008444,0.7134955752212389,0.42896143783414864,0.13581314878892736,0.16867975628033913,1.6295427901524035e-06,0.4484719260838664,0.34082463532304014,0.8794018919743666
6ocbgoVGwYJhOv1GgI9NsF,7 rings,Ariana Grande,0.7696019300361883,0.2577433628318584,0.27312023660561946,0.610726643598616,0.5969662487920478,0.0,0.07761194029850746,0.5315082314322053,0.43399450717119314
6maTPqynTmrkWIralgGaoP,If We Ever Broke Up,Mae Stephens,0.9155609167671894,0.7190265486725663,0.9670117165282676,0.036980968858131485,0.5929258101834468,6.072684642438453e-06,0.08201847903340442,0.36169275477650425,0.8431492218492522
0bC7GKnxh9W9JIvJ6HVWxc,FLOWER,JISOO,0.8492159227985525,0.33738938053097345,0.6200659765669435,0.022491349480968856,0.03231495324005449,6.1547479484173505e-06,0.10732054015636106,0.41866975508203,0.6212389380530972
6b37xrsNCWYIUphFBazqD6,Me Gustas Tu,Manu Chao,0.6248492159227987,0.7267699115044247,0.9306108520077353,0.12305363321799308,0.6696941437468663,0.5791324736225089,0.26794598436389483,0.788014864183145,0.6726274031126028
0YrwiodQd07LE9vpI0w3Iw,Seven,Natalie Jane,0.8154402895054282,0.20353982300884957,0.2617449664429531,0.8334775086505191,0.1272652605421786,0.0,0.13290689410092396,0.5045509126693715,0.4914250839182177
2qSkIjg1o9h3YT9RAgYN75,Espresso,Sabrina Carpenter,0.6779252110977081,0.747787610619469,0.6826299624616085,0.006271626297577854,0.10807317715132372,7.667057444314187e-05,0.21535181236673773,0.2765789641966448,0.7546536466280133
5D34wRmbFS29AjtTOP2QJe,"yes, and?",Ariana Grande,0.7816646562123042,0.7643805309734513,0.7929700830394723,0.06314878892733565,0.191912278279795,7.667057444314187e-05,0.11300639658848616,0.3833637674877967,0.6853219407995116
5XS0GCCIotaI6XtsYcIKeX,Bon Bon Chocolat,EVERGLOW,0.7008443908323281,0.823008849557522,0.6177909225344103,0.07698961937716263,0.034638205440000076,0.0,0.05856432125088842,0.5320766514377473,0.7497101007018613
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),Shakira,0.7708082026537999,0.81858407079646,0.7599817995677398,0.09753460207612456,0.28686258558191907,0.0,0.5280739161336176,0.24854875267335025,0.7293866341165698
5wHdaEiAL7xBdunfAtj7VF,Make It,XLOGAN!,0.8974668275030158,0.5597345132743362,0.9920373108861337,0.06833910034602077,0.004637948771137467,0.0,0.12864250177683015,0.4827591107069012,0.5738785474519377
2ISyz9DRGEMrJN77ge3hi2,AWKWARD FREESTYLE,Eem Triplin,0.6115802171290712,0.42146017699115046,0.12296667045842341,0.8875432525951558,0.15352811149808526,0.0,0.22814498933901922,0.6599072054340953,0.4490082392432101
4l2w9QswoG7W6I9049nmN1,LOUIE V,Eem Triplin,0.8033775633293125,0.2688053097345132,0.349334546695484,0.6215397923875433,0.03736550150080577,5.111371629542791e-05,0.10732054015636106,0.17724756822816373,0.4244736039060115
5XK9XMrNpR5lRIXPq89jQu,stuff,alfie,0.6176115802171291,0.8152654867256636,0.8623592310317371,0.4485294117647059,0.03241596420526951,0.01570926143024619,0.2594171997157072,0.6676377175094679,0.8312480927677752
0JpexR4X82horswlU2LFsq,Baby,Mike Sherm,1.0,0.375,0.2947332499146855,0.7923875432525952,0.0022540899920628615,0.0,0.11442786069651742,0.29093156933658276,0.33506255721696665
3be9ACTxtcL6Zm4vJRUiPG,blue,yung kai,0.7322074788902293,0.2577433628318584,0.5631896257536116,0.018598615916955025,0.9424237498274356,0.021805392731535755,0.12437810945273631,0.2305440489978044,0.35770521818736645
2etUjNggUGmR9rbD91qvzP,I Said What I Said,The Softies,0.35705669481302776,0.17146017699115043,0.1070412922306905,0.0015138408304498294,1.0000000000000002,0.07866354044548653,0.13290689410092396,0.140698161871807,0.42599938968568807
5Ju9aLa212eAILfl5sWkjc,Ugotme,Omar Apollo,0.7756332931242462,0.45353982300884954,0.3550221817768172,0.01751730103806229,0.4585812264474627,7.151230949589684e-05,0.14285714285714288,0.005606042304658776,0.9999999999999998
0c2p1YJtbjydKF2dbGAuyk,magic 8 ball,Cavetown,0.5512665862484922,0.4081858407079646,0.28790808781708577,0.0008650519031141862,0.853534100438213,2.5322391559202817e-06,0.02999289267945985,0.2837339510164059,0.5069880988709184
